Response,Feature_Name,Coef
Remission,disease_267800008,0.0013521038911600335
Remission,disease_267802000,-0.004996327358251211
Remission,disease_267970006,0.007054274481156346
Remission,disease_267971005,-0.0021261783737971714
Remission,disease_268006001,-0.02654231377492512
Remission,disease_268017000,-0.000822293127711249
Remission,disease_268018005,0.010763536177162742
Remission,disease_268640002,0.001460357491227494
Remission,disease_268650001,0.009580952711007036
Remission,disease_268664001,0.0014833668895178741
Remission,disease_269080004,-0.0009583827648213592
Remission,disease_269191009,-0.0034719380989397886
Remission,disease_269214009,0.00725019705479415
Remission,disease_269406001,-0.022349630799844797
Remission,disease_269439003,-0.000501531183141561
Remission,disease_269476000,0.029654407133594057
Remission,disease_269485000,-0.005356512990991189
Remission,disease_269735005,0.014237811354121938
Remission,disease_270486005,-0.02691335818895285
Remission,disease_270492004,-0.028750402163191004
Remission,disease_270524007,0.004892357920834813
Remission,disease_271479005,0.021232409937846013
Remission,disease_271481007,-0.023242950226654003
Remission,disease_271558008,0.03022628024640496
Remission,disease_271737000,-0.00797130549298475
Remission,disease_271807003,-0.011449253933415155
Remission,disease_271966006,-0.018840232576460732
Remission,disease_271987001,-0.00546512823736749
Remission,disease_272588001,0.008364007591719342
Remission,disease_273491005,0.024777559705395434
Remission,disease_274088005,-0.012648941272820964
Remission,disease_274096000,-0.0077387697678005145
Remission,disease_274097009,0.02803828791943122
Remission,disease_274100004,-0.006961692541229124
Remission,disease_274146004,-0.010541223337249743
Remission,disease_274152003,0.001265405974892285
Remission,disease_274162005,-0.0076813650646002565
Remission,disease_274172008,0.024184335285469455
Remission,disease_274673004,-0.019053394657152403
Remission,disease_274741002,0.01778796344380701
Remission,disease_274744005,0.028417499602158905
Remission,disease_275471001,-0.005484463851888587
Remission,disease_275481002,-0.01345181573554324
Remission,disease_276657008,0.010137099944345258
Remission,disease_277473004,0.009980019788311744
Remission,disease_277654008,-0.00815410832258131
Remission,disease_278516003,0.0435812788571387
Remission,disease_279333002,0.005570618843694652
Remission,disease_281598004,-0.0044937958761111394
Remission,disease_281647001,-0.010243999380817036
Remission,disease_282026002,-0.005326629118041451
Remission,disease_282749008,-0.0016793309801136451
Remission,disease_282825002,-0.012618566177682889
Remission,disease_285236005,0.008537882475376467
Remission,disease_285645000,0.0017063172596882093
Remission,disease_285836003,0.010878506825430533
Remission,disease_285838002,0.016888599458149852
Remission,disease_287006005,-0.02222357414769517
Remission,disease_287007001,0.01762607971994245
Remission,disease_287091008,0.00026322270891487615
Remission,disease_287731003,-0.01659277563468875
Remission,disease_288723005,-0.01571100587372563
Remission,disease_298382003,0.012278665556125735
Remission,disease_302215000,-0.002590228486520738
Remission,disease_302226006,-0.006668706791460799
Remission,disease_302866003,-0.008769588972973797
Remission,disease_302870006,-0.0192831534589097
Remission,disease_302896008,0.011850367441595485
Remission,disease_302909007,0.0037953428007436478
Remission,disease_302914006,-0.016866226610779873
Remission,disease_302941001,0.017111901769344882
Remission,disease_303011007,0.005370179900885187
Remission,disease_307534009,0.003496771294108475
Remission,disease_307651005,0.021399842225241734
Remission,disease_307945003,-0.0010712070908634353
Remission,disease_308546005,0.030207606018109276
Remission,disease_309585006,-0.008703813976200838
Remission,disease_309775007,0.010540681663985918
Remission,disease_312342009,0.009053277625703182
Remission,disease_312682007,0.02547810645818368
Remission,disease_312903003,0.029153043739813773
Remission,disease_312904009,0.03948799378696463
Remission,disease_312912001,-0.02065432859554619
Remission,disease_313182004,-0.02679902925227003
Remission,disease_313257005,0.019196014490107226
Remission,disease_313435000,0.001958628473960817
Remission,disease_313436004,0.0034269911521899424
Remission,disease_315615007,0.012475226111603153
Remission,disease_342070009,-0.02954482210801865
Remission,disease_354737001,0.0016916601503180078
Remission,disease_359557001,0.017613231736794476
Remission,disease_359609001,-0.03751020943256545
Remission,disease_359820003,-0.011000647392502309
Remission,disease_360549009,-0.02824122806401942
Remission,disease_362965005,-0.015101511404165647
Remission,disease_362969004,0.0031094552607283583
Remission,disease_362977000,-0.01888638071185039
Remission,disease_363101005,-0.01173278454674468
Remission,disease_363132006,0.011912643249212358
Remission,disease_363176004,-0.006662344584883841
Remission,disease_363346000,-0.02436114423959295
Remission,disease_363518003,-0.004240238578458386
Remission,disease_363746003,-0.009064001821007401
Remission,disease_367423000,0.0002091007269773613
Remission,disease_367475009,-0.022899881916721824
Remission,disease_367498001,-0.019702835862421712
Remission,disease_367542003,-0.010031622764680065
Remission,disease_367649002,-0.015154975925019425
Remission,disease_370471003,-0.03205006371399223
Remission,disease_371082009,-0.007975751932353734
Remission,disease_371136004,-0.007380308382308661
Remission,disease_371160000,0.003101752672261384
Remission,disease_371409005,-0.013114987038996434
Remission,disease_371995001,-0.015640117869267837
Remission,disease_372010005,0.019640329092526533
Remission,disease_372020000,-0.008654331401869076
Remission,disease_372024009,0.02332573168899324
Remission,disease_372064008,-0.002833765170292822
Remission,disease_372087000,0.014609751348770794
Remission,disease_372110008,0.021595883587599906
Remission,disease_372135002,0.006505649098293016
Remission,disease_372139008,-0.01001335490587823
Remission,disease_372281005,-0.007312522829700149
Remission,disease_373168002,-0.011285615107034111
Remission,disease_373408007,-0.0072264824682994715
Remission,disease_373621006,0.01573423842320525
Remission,disease_386033004,-0.029501332554884633
Remission,disease_386211005,-0.011081661789522777
Remission,disease_386584007,0.0037084399793018727
Remission,disease_386762009,-0.0060883694415777845
Remission,disease_386804004,0.010518815603051221
Remission,disease_386805003,-0.025379078198978437
Remission,disease_386820009,0.018203629581416678
Remission,disease_387637008,0.04082481520057136
Remission,disease_387742006,0.011444358213960504
Remission,disease_389026000,0.007422895836461774
Remission,disease_389087006,0.005355684292107655
Remission,disease_390834004,-0.02482711313929389
Remission,disease_390951007,-0.008876478865207942
Remission,disease_396230008,-0.02887791272447758
Remission,disease_396232000,-0.013512195752938185
Remission,disease_396275006,-0.0015367498648259943
Remission,disease_396331005,-0.036662800471885616
Remission,disease_396332003,-0.007983786461112726
Remission,disease_396347007,0.004889011356133065
Remission,disease_397751001,-0.0025416791429515467
Remission,disease_397881000,0.0019360496893561954
Remission,disease_397923000,0.021892302083998855
Remission,disease_397949005,-0.019237153968370068
Remission,disease_398022005,-0.0013350827949379115
Remission,disease_398050005,-0.001013614329302463
Remission,disease_398057008,-0.005066575131441585
Remission,disease_398199007,-0.005133857415531442
Remission,disease_398254007,0.023255477119694005
Remission,disease_398838000,0.01556895835269786
Remission,disease_398909004,0.008022422658429477
Remission,disease_398993007,0.027051639933948952
Remission,disease_399020009,0.006860352341483143
Remission,disease_399107008,0.0010163582125355432
Remission,disease_399114005,0.012722899794122165
Remission,disease_399244003,0.0015548541158315135
Remission,disease_399269003,-0.019169870228185
Remission,disease_399305009,-0.0270719873827573
Remission,disease_399912005,0.013986299529568836
Remission,disease_399939002,-0.012902386447742845
Remission,disease_399986003,-0.006416574444957134
Remission,disease_400012003,-0.014386499488518351
Remission,disease_400047006,9.878557119316967e-06
Remission,disease_400096001,-0.002527670200291947
Remission,disease_400097005,0.0019086202267099464
Remission,disease_400130008,0.015105327697816846
Remission,disease_400166009,0.00503785368010438
Remission,disease_400179000,-0.005577224603700972
Remission,disease_400210000,-0.031467819590379746
Remission,disease_401303003,0.008661412158742826
Remission,disease_401314000,-0.05102460692116407
Remission,disease_402134005,0.0015094977009465457
Remission,disease_402356004,0.02521939328765825
Remission,disease_402519009,-0.01148516593238369
Remission,disease_402599005,0.02791130046880145
Remission,disease_404148006,0.019893859714531986
Remission,disease_405247003,-0.016361681637501117
Remission,disease_406506008,-0.012386083769228718
Remission,disease_406574007,-0.019745611985651328
Remission,disease_407675009,-0.008729773507737421
Remission,disease_408335007,-0.017929913287195433
Remission,disease_408666009,0.00911638201632009
Remission,disease_408670001,0.0001639465752343357
Remission,disease_409622000,-0.013566297903554653
Remission,disease_409623005,0.013076624184565242
Remission,disease_410730009,0.01392950562652099
Remission,disease_410813000,0.012489405089704576
Remission,disease_413439005,0.01588809999222464
Remission,disease_413533008,-0.012820038084301832
Remission,disease_413838009,-0.01760887999440318
Remission,disease_413876003,0.01934794436630837
Remission,disease_414027002,0.010355321923617192
Remission,disease_414029004,-0.0036574554011728115
Remission,disease_414032001,0.011881695755679742
Remission,disease_414396006,-0.00407132371048879
Remission,disease_414875008,-0.00565834970368748
Remission,disease_414916001,-0.013029486198601005
Remission,disease_415126001,-0.03978549114338191
Remission,disease_415692008,-0.0022604531159144724
Remission,disease_416053008,0.01225846506881897
Remission,disease_416189003,0.0038395425087014248
Remission,disease_416675009,0.00029636226563245694
Remission,disease_417048006,5.277601712299955e-05
Remission,disease_417089009,-0.0048206846610086285
Remission,disease_417163006,-0.0012906654988646513
Remission,disease_417357006,-0.029370789592682574
Remission,disease_417373000,-0.017186642783954736
Remission,disease_417941003,-0.03479993934807418
Remission,disease_417996009,-0.012753338722821599
Remission,disease_418143002,0.0024286746644137207
Remission,disease_418304008,-0.035313948935140504
Remission,disease_418763003,-0.013839003383398548
Remission,disease_419603000,-0.0041765327886634195
Remission,disease_419893006,-0.008647537091218486
Remission,disease_420054005,-0.017983276949029986
Remission,disease_420270002,0.017815979850667282
Remission,disease_420279001,-0.012071446917203972
Remission,disease_420756003,0.004451302188610055
Remission,disease_420868002,-0.00039190590774256114
Remission,disease_421326000,-0.0041684570549739095
Remission,disease_421418009,-0.03324344063997973
Remission,disease_421468001,-0.00800038827486447
Remission,disease_421750000,0.00767498066876
Remission,disease_421893009,-0.009501387836639178
Remission,disease_421895002,0.0016501127820317493
Remission,disease_422014003,2.0481171490652824e-05
Remission,disease_422061002,-0.00964409164194022
Remission,disease_422088007,-0.016627078770136347
Remission,disease_422099009,0.010952800880221158
Remission,disease_422166005,-0.0012548195809399503
Remission,disease_422400008,-0.01701223981881019
Remission,disease_422426003,0.01673951814746144
Remission,disease_422724001,-0.0007538943371950226
Remission,disease_423125000,-0.0054317295088800125
Remission,disease_423279000,0.018155772246817737
Remission,disease_423341008,-0.009399519528833859
Remission,disease_423590009,-0.0052520600782113265
Remission,disease_423633003,0.014861196799314785
Remission,disease_423683008,-0.03376146667022669
Remission,disease_423894005,-0.0001776204845488363
Remission,disease_424175006,-0.011018409452524398
Remission,disease_424643009,-0.018729631254820817
Remission,disease_425533007,0.009030754648473794
Remission,disease_425940002,0.030609310743571927
Remission,disease_425969006,-0.009126991320224803
Remission,disease_426546008,-0.009975402105851551
Remission,disease_426590003,0.033713287735856176
Remission,disease_426749004,-0.036659199489413215
Remission,disease_426867001,-0.01718604035625086
Remission,disease_426933007,0.014179177278384792
Remission,disease_427679007,-0.007755155929775058
Remission,disease_427793007,0.03568078563510917
Remission,disease_427794001,0.054786651871022767
Remission,disease_428088000,-0.00861773408042258
Remission,disease_428097001,-0.014035650770856627
Remission,disease_428103008,0.017768186619680826
Remission,disease_428107009,-0.031817734653093975
Remission,disease_428173007,0.014202059727361466
Remission,disease_428255004,0.0007752320889760411
Remission,disease_428360003,-0.015932331548058464
Remission,disease_428724006,-0.012904065222339443
Remission,disease_428778006,-0.01649040508759278
Remission,disease_428887009,-0.022495614422896413
Remission,disease_429098002,-0.0007565958683976697
Remission,disease_429445008,0.03458386587737117
Remission,disease_429490004,0.012267145639069334
Remission,disease_429562001,0.014458828306173815
Remission,disease_429656004,0.024887274174556533
Remission,disease_429672007,-0.020146272970656236
Remission,disease_429673002,0.01999979024311704
Remission,disease_430348006,-0.003580285438314873
Remission,disease_430852001,-0.01730052826836908
Remission,disease_430909002,0.009965560103453442
Remission,disease_430985005,-0.011484478188249233
Remission,disease_431258001,-0.021269766686760807
Remission,disease_431855005,-0.013849367556554054
Remission,disease_431856006,-0.005778165047735532
Remission,disease_431857002,-0.020513836029707428
Remission,disease_432119003,-0.01217615704762736
Remission,disease_432504007,0.02556350455938726
Remission,disease_433068007,-0.020790548077094597
Remission,disease_433144002,-0.0017023406125690318
Remission,disease_433146000,0.013129409968179306
Remission,disease_433234005,0.0054286734713594725
Remission,disease_433493000,-0.0029454211487105588
Remission,disease_440059007,0.0034669514082595887
Remission,disease_441117001,0.01984299349128909
Remission,disease_441481004,0.010401474058965023
Remission,disease_441527004,-0.00013524230445498427
Remission,disease_441530006,0.017213294364580505
Remission,disease_441574008,-0.023325762715906334
Remission,disease_441630004,0.04652464023007224
Remission,disease_441722007,-0.019867717374612754
Remission,disease_441980007,-0.030146291521660436
Remission,disease_442024001,0.025133377090198594
Remission,disease_442073005,0.005772704988897856
Remission,disease_442224005,-0.004460409082817827
Remission,disease_442246002,-0.01914651752982031
Remission,disease_442348004,-0.002397095644931916
Remission,disease_442406005,0.01694263064854544
Remission,disease_442506007,0.008264770506551741
Remission,disease_442551007,0.0006064179076625065
Remission,disease_442685003,0.025672476873209046
Remission,disease_443253003,-0.00198573065428828
Remission,disease_443254009,0.0009962513920141363
Remission,disease_443343001,0.00996851210670508
Remission,disease_443344007,0.022790977915814664
Remission,disease_443482000,-0.010772200968189016
Remission,disease_443502000,-0.012332063510742446
Remission,disease_443798008,0.02944319785111012
Remission,disease_443819006,-0.0034152989695867314
Remission,disease_443820000,-0.006046746979412113
Remission,disease_444003007,-0.007733712384776486
Remission,disease_444646006,0.024291369976610532
Remission,disease_444816006,-0.0011209799244896767
Remission,disease_444818007,0.02440880688915684
Remission,disease_444863008,-0.009487439425865786
Remission,disease_444918006,-0.0024627102962525484
Remission,disease_445008009,-0.010744465335803447
Remission,disease_445157005,0.019073018992999284
Remission,disease_445213003,0.006575998379160493
Remission,disease_445332006,0.01680117961319184
Remission,disease_445355009,-0.0033748069341290234
Remission,disease_445478004,-0.009670978946919533
Remission,disease_447072005,0.0050004540965715265
Remission,disease_447109003,-0.018219372179713082
Remission,disease_447395005,0.011090892872429965
Remission,disease_447899008,-0.010319149054167365
Remission,disease_448157006,0.007760081800951945
Remission,disease_448417001,0.01732138913818739
Remission,disease_448420009,0.0010298301230707888
Remission,disease_449082003,0.006702970440323376
Remission,disease_449759005,0.009658787039591303
Remission,disease_472790001,0.0026783336041753866
Remission,disease_472819006,0.01329551526969448
Remission,disease_473021009,-0.0027274029273188657
Remission,disease_473023007,0.010462905861784423
Remission,disease_473035006,-0.005109965836082185
Remission,disease_473038008,-0.02715056808788836
Remission,disease_609382000,0.003965556719711
Remission,disease_609496007,-0.0075819563190562414
Remission,disease_609564002,0.026649632198638282
Remission,disease_609567009,-0.0008384349863312282
Remission,disease_698247007,-0.0054452218983155765
Remission,disease_698591006,-0.0015530143562372998
Remission,disease_699061004,-0.005799533118857315
Remission,disease_699062006,0.003963081390329967
Remission,disease_699699005,0.01578397147219285
Remission,disease_700010002,-0.01448576489325631
Remission,disease_700046006,0.033817891496156174
Remission,disease_700272008,0.013932938048987325
Remission,disease_700378005,0.0012027863137584079
Remission,disease_703320000,-0.013424369149227493
Remission,disease_703938007,-0.014955035504234401
Remission,disease_705128004,0.021980519619899667
Remission,disease_707251008,-0.03558809167167646
Remission,disease_707323002,-0.004058748778166401
Remission,disease_707444001,-0.00581568130357599
Remission,disease_707511009,0.0029071737340370103
Remission,disease_707512002,0.005160581705619205
Remission,disease_707513007,-0.015398489118468757
Remission,disease_708038006,-0.0058128995211002765
Remission,disease_708093000,-0.016723741651302197
Remission,disease_708094006,0.01496266410229833
Remission,disease_708121009,-0.029950039703834294
Remission,disease_709044004,-0.011245559448735528
Remission,disease_709111008,0.008208809141348946
Remission,disease_709517003,0.021634564955808008
Remission,disease_710572000,-0.0005764678586075027
Remission,disease_712819000,0.01216508188990401
Remission,disease_712883005,-0.01829342938350555
Remission,disease_713706002,-0.005873157562615091
Remission,disease_715852004,-0.018667978880759255
Remission,disease_718053009,-0.014086101600683881
Remission,disease_719848005,-0.01963121118284412
Remission,disease_721267000,-0.011200368502254107
Remission,disease_721287004,0.027237992874892605
Remission,disease_721551005,-0.02169982011823418
Remission,disease_721703004,0.0079045840836556
Remission,disease_722223000,-0.0027869369033369897
Remission,disease_722855007,0.0012715417256827098
Remission,disease_723171001,-0.020026375659959704
Remission,disease_724440007,-0.009160021453126313
Remission,disease_724484007,0.023404160235655336
Remission,disease_724556004,-0.006169023287470647
Remission,disease_733858005,0.006596482215943564
Remission,disease_736499003,-0.000737309982370199
Remission,disease_736640009,0.0021168831624666326
Remission,disease_737303004,0.0022064928814625744
Remission,disease_739681000,0.030524426124090922
Remission,disease_765205004,0.005665919356604003
Remission,disease_765330003,-0.014526149648712829
Remission,disease_767543001,0.0035225627710133408
Remission,disease_767657005,0.02841210026894846
Remission,disease_781067001,-0.023068430243334256
Remission,disease_782501005,-0.019188169005615586
Remission,disease_786457000,0.0178201286982958
Remission,disease_786878009,-0.006236806388128596
Remission,disease_789758005,-0.03421494097180121
Remission,disease_838283002,-0.007366397031704337
Remission,disease_840539006,-0.01910136700262696
Remission,disease_860914002,-0.010593511368032764
Remission,disease_171000119107,0.005025977887118921
Remission,disease_361000119103,-0.01528516945137939
Remission,disease_381000119107,0.01932396199126842
Remission,disease_651000119108,-0.029743195341504332
Remission,disease_771000119108,0.0022534629448705103
Remission,disease_1001000119102,0.014271387345434646
Remission,disease_1171000119108,-0.017434982212528587
Remission,disease_1461000119109,0.012053840415299505
Remission,disease_1471000119103,-0.023934861697892686
Remission,disease_1501000119109,-0.025744771355161383
Remission,disease_1521000119100,0.021141448209978667
Remission,disease_1751000119100,0.006912546417826126
Remission,disease_2611000119103,0.011483671091388214
Remission,disease_8501000119104,0.004512850832618271
Remission,disease_13091000119107,0.0005131950704776765
Remission,disease_33041000119105,-0.018746156029498254
Remission,disease_36241000119108,0.01434228188015123
Remission,disease_77471000119103,-0.017177912293556537
Remission,disease_94921000119107,0.006486309616709844
Remission,disease_96711000119105,0.005186550053415504
Remission,disease_97331000119101,-0.007974739129154775
Remission,disease_104931000119100,-0.016150353356348863
Remission,disease_120731000119103,-0.005484710171812375
Remission,disease_122681000119108,0.0024845092620041586
Remission,disease_124171000119105,-0.033418306048191126
Remission,disease_129161000119100,-0.011042857150978304
Remission,disease_132321000119103,-0.021352127670932513
Remission,disease_132591000119109,-0.030648847044753857
Remission,disease_132721000119104,0.018458076311447764
Remission,disease_135171000119106,-0.04004063938934819
Remission,disease_138911000119106,-0.023832327970995226
Remission,disease_147211000119101,0.00895279540043215
Remission,disease_153941000119100,0.003787586567379943
Remission,disease_153951000119103,-0.0220153269753429
Remission,disease_291571000119106,-0.02028412493957047
Remission,disease_293241000119100,0.0038892092801796766
Remission,disease_301971000119109,-0.00517472555434813
Remission,disease_319841000119107,-0.02205441323039466
Remission,disease_321171000119102,-0.029303832984522955
Remission,disease_328301000119102,-0.014067137529114251
Remission,disease_341921000119102,-0.007212882939038527
Remission,disease_350821000119101,-0.015976156749550337
Remission,disease_366941000119107,0.026612599345112287
Remission,disease_367991000119101,0.01631736941086166
Remission,disease_368051000119109,0.0011670954544289068
Remission,disease_451041000124103,-0.009556024265187571
Remission,disease_1036671000000106,-0.009105003931199784
Remission,disease_1079821000119106,0.00453217207585237
Remission,disease_1082601000119104,-0.031130954954678946
Remission,disease_1085911000119103,0.0383497274267752
Remission,disease_1085991000119107,-0.0016020906913601625
Remission,disease_1086601000119100,0.005975683691817199
Remission,disease_1089981000119106,0.006727207198359553
Remission,disease_10633351000119109,-0.018472882638428646
Remission,disease_10633391000119104,0.008421588896200557
Remission,disease_10672271000119100,0.043176519667916864
Remission,disease_10685111000119102,-0.014967346570017947
Remission,disease_10708511000119108,0.039920859826012234
Remission,disease_10741751000119100,0.0029559794458190987
Remission,disease_10743881000119104,-0.03227360178403607
Remission,disease_10750551000119100,-0.007043418120536327
Remission,disease_10756101000119107,0.005563360277894324
Remission,disease_15960061000119102,-0.009089332981239599
Remission,disease_15960141000119102,0.022506731931000407
Remission,SN,-0.00857602157511433
Remission,SR,-0.038422243788357575
Remission,DN,-0.017261082829395258
Remission,DR,0.0027613262056495123
Remission,num_episodes,-0.006743833934648803
Remission,num_remissions,0.013923035874139355
Remission,num_antidepressants,-0.0030728999130425413
Remission,epi_2p,-0.0006239810224801893
Remission,rem_2p,-0.00800302360203894
Remission,adep_23,-0.00019661858954007682
Remission,adep_4p,-0.031430666843514365
